T,nH,SFR,old,values
4.215,3.891,-3.109,9.055,-14.163796186597633
4.189,3.946,-2.122,7.61,-14.236894102793089
4.234,2.648,-2.212,10.377,-16.58959397293164
4.419,3.293,-3.412,11.606,-15.37266487287756
4.216,3.082,-1.097,6.33,-15.818899920271951
4.017,3.72,-4.892,6.748,-17.56976364658849
4.131,3.055,-4.941,6.84,-16.820620582118245
4.128,1.179,-4.763,7.145,-20.414065752928433
4.184,3.636,-1.027,8.967,-14.866588844088978
4.0,3.143,-4.874,6.396,-18.57539600872342
4.056,2.953,-3.438,8.72,-17.72588835473465
4.174,3.117,-4.563,6.272,-16.050429481483267
8.216,-1.384,1.989,10.515,-24.68600630451024
5.34,1.676,0.643,10.877,-17.927529517696108
3.711,2.261,-1.85,10.97,-19.13692707984506
5.257,-1.169,0.789,7.006,-23.89595697007799
5.339,3.164,0.153,11.235,-14.951402841598394
3.162,3.319,-1.973,8.749,-18.270746091852637
4.161,0.356,-3.305,7.963,-21.644414399938867
5.474,-3.096,-3.204,7.39,-27.58977969513492
3.941,1.54,-1.677,9.679,-20.173335734860675
7.65,-3.473,-0.24,6.456,-29.344583014272274
6.501,3.914,-2.498,11.287,-14.566854462999661
4.066,3.541,-1.729,6.804,-16.147093241203045
2.293,-5.196,-3.116,10.965,-34.953075825769965
6.589,-4.862,-4.978,8.508,-32.211909441029526
4.009,2.798,-4.631,11.117,-17.582893832607407
3.965,2.476,-3.769,6.083,-19.299374151395938
4.093,3.162,-4.63,7.115,-17.329077249557436
4.16,-0.371,-1.574,7.019,-23.656079614606774
2.344,-6.062,-3.217,10.359,-36.73923715506383
2.938,-2.311,-2.911,11.939,-27.760750586523276
4.161,2.301,-4.786,6.401,-17.843299447417984
4.221,2.496,-2.351,10.383,-16.944659900455818
4.357,3.898,0.679,8.987,-14.179575208955
4.108,3.23,-4.265,9.612,-16.56817002172694
4.102,1.384,-3.85,7.377,-20.11569753129123
4.202,2.868,-4.32,6.275,-16.283929846968576
4.235,3.479,-1.769,7.748,-14.912112150507067
4.097,3.361,-2.673,7.051,-16.497395374526334
6.135,2.555,0.147,6.188,-16.758030388086926
4.154,3.927,-3.717,8.478,-14.700885116399464
4.275,3.584,-1.918,11.188,-14.660349842386315
4.011,3.935,-3.245,9.107,-16.440416524111708
4.576,3.916,-4.202,6.528,-14.091482812351149
4.182,3.773,-3.03,6.164,-14.652591916287747
4.214,3.449,-1.908,7.806,-15.052140035659091
4.218,3.431,-4.461,6.497,-15.065991668989536
4.21,2.323,-4.925,7.779,-17.319927500240095
4.347,1.88,-4.811,8.451,-18.13215554083152
4.2,1.473,-3.792,7.857,-19.078938109209723
4.192,2.397,-3.765,8.568,-17.297957399696305
4.265,3.007,-2.822,8.536,-15.808381336630532
4.204,3.283,-4.906,7.095,-15.441975802262851
4.253,3.604,-0.486,7.651,-14.680186315461322
5.845,-0.014,2.991,10.887,-22.139482322538253
4.033,-6.132,-4.894,10.082,-35.57583734002512
4.186,2.921,-3.535,6.101,-16.31118877742998
5.385,2.828,-0.24,8.011,-15.621783850250122
4.232,2.449,-4.5,9.955,-16.97420275868971
4.254,3.173,-0.457,6.16,-15.616939023069007
4.168,2.5,-2.096,7.672,-17.243607347429734
4.219,2.885,-4.231,6.329,-16.150494595809413
4.228,3.587,-4.494,6.597,-14.713768145971446
4.216,1.572,-3.687,7.88,-18.790136617298455
4.436,1.65,-4.264,7.028,-18.65617798923784
4.093,2.376,-4.122,10.873,-17.972935937848955
5.118,2.128,-1.604,7.785,-17.06834384337993
4.203,3.446,-4.766,6.792,-15.123770609176793
4.28,0.595,-4.051,9.274,-20.726026996230452
4.239,3.059,-4.911,6.855,-15.73487544684082
5.004,3.774,-4.474,6.038,-13.744486287180466
4.201,3.753,-3.141,8.011,-14.52569630288344
4.096,3.563,-4.77,8.758,-16.377640890943
4.741,-1.698,-3.164,6.383,-25.04694134874491
3.981,2.343,-4.059,10.889,-18.54137725713209
4.153,3.595,-4.79,6.707,-15.379791047994088
4.143,3.428,-4.774,7.069,-15.870632404277014
3.939,3.493,-4.523,6.808,-18.167076151146023
4.074,3.864,-4.879,6.135,-16.418004856238927
4.262,2.566,-4.514,6.066,-16.68864884242866
4.237,2.596,-2.468,10.631,-16.699752438805916
4.252,2.823,-4.27,8.715,-16.18354657741683
5.277,-2.024,-4.685,8.991,-25.337894099111704
4.145,2.814,-3.914,7.561,-17.04483679777235
4.182,1.368,-4.123,7.447,-19.43320908761841
4.159,3.757,-4.459,6.593,-14.968874424268435
4.089,3.353,-4.906,6.432,-17.0704686831992
4.046,3.623,-3.082,8.244,-16.718262328293083
4.227,3.126,-2.844,8.926,-15.637253711176122
4.234,3.065,-4.938,6.906,-15.735725384668415
4.213,1.364,-3.111,8.68,-19.240211324960587
4.019,2.854,-2.555,9.641,-17.775985188627136
3.929,3.516,-4.664,6.118,-18.22056946691035
4.2,3.451,-4.85,7.406,-15.135399933287797
4.193,2.012,-3.526,6.028,-18.057991946977687
4.2,2.281,-4.744,7.219,-17.47058247958393
4.249,3.238,-3.675,8.433,-15.359697485480078
4.217,3.137,-4.936,7.471,-15.657202408540632
3.979,3.896,-4.221,8.631,-16.984891839354162
2.219,-8.146,1.878,11.711,-37.553804686985366
4.053,3.588,-4.278,8.648,-16.90291630393348
4.234,0.877,-4.653,8.944,-20.142130998855603
4.198,3.823,-2.339,6.099,-14.407867673979885
4.278,2.181,-4.162,10.056,-17.46235717613625
4.15,3.506,-3.827,7.887,-15.599513818208795
4.18,1.177,-4.871,7.22,-19.844026655260098
4.275,3.976,-2.198,6.272,-13.878144817833144
4.055,3.92,-4.782,8.865,-16.297767698732287
4.057,1.216,-4.152,6.996,-20.853747897907006
4.237,3.446,-3.996,9.239,-14.96794562452033
3.877,2.765,-3.821,6.053,-19.13843572122156
4.136,2.87,-3.931,7.544,-17.076543550352095
4.183,3.804,-4.753,8.12,-14.581417005933007
4.025,3.852,-3.752,8.393,-16.754363970593797
3.896,3.549,-4.55,6.761,-18.181747706308112
4.184,3.084,-4.406,6.457,-16.007252131386526
4.147,3.645,-4.768,6.773,-15.373464603251062
4.051,2.569,-2.253,10.175,-17.90981251242458
4.129,1.374,-4.884,6.469,-20.092158857417054
3.995,3.492,-4.671,10.151,-16.836361640371077
4.14,3.896,-4.053,7.264,-14.987711260165394
3.894,2.792,-4.979,6.5,-19.47540917066048
4.248,2.371,-1.88,6.314,-17.131343808192312
4.202,2.503,-4.847,6.33,-17.012727101587583
4.016,2.981,-4.847,7.357,-18.607496500318252
4.243,3.024,-3.307,7.901,-15.796613508339522
4.266,2.703,-4.981,8.068,-16.41377288152505
3.936,3.761,-1.101,7.07,-16.322803813989456
4.077,3.943,-3.931,8.724,-15.986320302708807
4.187,3.917,-4.29,9.337,-14.315504727455771
4.059,2.893,-4.803,6.166,-18.40808989906886
5.219,0.827,-4.585,11.449,-19.646930497334548
4.215,3.959,-2.301,8.953,-14.028482943545667
4.23,3.091,-2.216,8.781,-15.699948267879957
4.234,3.617,-0.557,10.84,-14.691499614914967
4.152,3.978,-2.959,10.496,-14.549735491440149
3.838,3.273,-4.437,10.738,-17.44495394347498
4.045,3.562,-4.592,6.987,-17.424638933844793
4.181,3.747,-4.612,9.016,-14.71484792147491
4.245,2.841,-4.528,7.619,-16.157734088539907
4.278,3.782,-2.564,11.517,-14.267140026062956
3.109,-5.227,-2.195,5.895,-33.62189293749026
4.273,3.789,-4.831,7.329,-14.24944532401099
4.054,3.053,-4.804,6.3,-18.210496847346793
4.188,3.788,-3.831,10.103,-14.55695617135166
4.24,3.172,-4.328,6.903,-15.507281506352255
3.891,1.876,-3.885,8.138,-20.389989635615976
4.215,1.342,-3.069,8.602,-19.27922897919537
4.15,3.779,-4.829,8.669,-15.055872805141028
4.147,3.017,-5.009,7.332,-16.624263247864153
4.018,3.798,-4.952,6.579,-17.464047972907828
4.087,3.607,-4.299,8.635,-16.45377824074909
4.123,3.698,-3.578,6.81,-15.67315230108401
4.186,3.598,-4.849,6.46,-14.962334506649198
4.253,2.111,-4.155,8.196,-17.604533816318064
4.158,0.735,-4.834,8.751,-20.8111558534531
4.184,3.742,-3.667,6.421,-14.694777648076304
4.058,1.135,-3.678,8.026,-20.79942307324515
4.118,1.888,-2.92,6.352,-18.883458666973254
2.974,2.745,-3.524,6.11,-19.78903974458319
4.061,3.546,-4.994,6.219,-17.29817306960286
4.112,3.098,-1.544,8.363,-16.486116814388907
4.161,2.131,-4.946,6.028,-18.182626370476907
3.996,2.949,-3.891,6.043,-18.490784032227435
4.167,3.549,-3.152,8.724,-15.269153150029439
4.269,3.832,-4.515,10.425,-14.163036941378278
4.166,1.859,-3.729,6.974,-18.61879463876142
4.246,3.055,-4.876,7.434,-15.729088360589518
3.277,-6.122,-1.938,7.372,-36.39040559077478
5.505,1.576,-1.496,6.543,-18.319075551194008
3.994,3.712,-3.715,6.926,-17.279030769258377
3.634,-5.373,-4.358,10.826,-33.94519549977905
6.434,2.329,-4.761,8.659,-17.643324144341364
3.18,-0.321,2.746,8.655,-23.751119833975714
4.541,-4.387,0.078,9.664,-32.65115017651942
3.054,-0.418,2.814,10.846,-24.02639191598819
5.006,2.111,2.714,10.866,-17.197151049108463
5.361,-1.946,-0.32,7.568,-25.31294393697052
4.083,3.451,-4.634,7.474,-16.968107012289526
4.121,3.793,-2.086,9.725,-15.287796605285575
4.008,3.341,-2.959,6.594,-17.395698330081647
4.186,0.889,-2.632,6.057,-20.474890377728066
4.154,3.192,-4.955,7.582,-16.167433610945245
3.958,3.26,-1.271,8.048,-17.07966792846041
4.229,3.805,-3.081,11.699,-14.294718016219113
3.865,3.169,-4.888,8.311,-18.56171086569925
4.328,3.542,-0.542,7.267,-14.804432419340273
4.0,2.925,-4.928,7.29,-18.824952300473832
4.353,3.91,-4.945,9.376,-14.096248218413374
3.991,3.659,-4.878,6.812,-17.828185818948853
4.04,3.364,-2.077,9.013,-16.7474139359346
4.526,0.917,-1.246,11.928,-20.245345930744566
3.936,2.281,-2.337,7.172,-19.088272587189937
4.191,3.731,-4.656,7.287,-14.650528200785613
4.543,3.855,-4.605,10.476,-14.2425887863507
4.247,3.835,-3.685,6.961,-14.172941048132586
4.17,3.311,-4.443,6.138,-15.711706050213783
4.25,2.45,-4.382,7.458,-16.930739013715254
4.029,3.029,-4.287,8.501,-18.02090254225566
5.168,-0.361,1.323,7.741,-22.19527463146602
4.016,2.291,-3.735,8.441,-19.170348930483613
4.154,2.429,-2.895,8.94,-17.5548786144325
4.039,3.633,-4.877,6.212,-17.488490961690772
4.184,3.554,-3.345,8.149,-15.068974604887392
4.171,3.372,-4.866,7.819,-15.577590743390301
4.243,3.676,-4.948,6.263,-14.496495310277602
4.31,3.906,-2.004,10.213,-14.047159143324299
4.232,3.967,-4.339,7.737,-13.943476275920899
4.25,3.629,-3.658,9.199,-14.579071069901998
4.246,3.886,-4.827,6.906,-14.072901797960512
4.249,3.289,-3.045,8.288,-15.25828914418172
4.035,3.735,-4.975,7.078,-17.348508768738377
4.033,3.698,-3.166,6.028,-16.775466937393915
4.142,0.971,-4.685,8.809,-20.452471423540217
4.185,2.77,-2.795,8.248,-16.610869369693358
3.91,1.288,-4.928,6.079,-21.73650595827812
4.243,3.894,-3.353,6.209,-14.062236445033019
4.232,3.396,-3.214,10.222,-15.081194081001106
4.221,2.884,-4.821,6.309,-16.143422142302313
4.193,2.041,-4.72,7.145,-18.00565644725243
4.054,3.989,-3.284,9.437,-15.917394127302101
4.147,3.216,-4.585,6.944,-16.227604938918
4.077,3.726,-4.426,6.16,-16.581019618754965
4.17,3.945,-3.675,11.512,-14.33322002423113
6.218,2.987,0.409,9.916,-15.954481437115508
4.177,3.793,-4.036,7.552,-14.667763584508556
4.234,2.984,-0.418,6.896,-16.122605615246272
3.984,2.672,-4.603,8.657,-18.794552022948324
4.561,3.835,-4.221,9.107,-14.26608084898761
4.01,3.93,-4.728,8.046,-17.023471203698985
4.102,3.728,-3.989,7.47,-16.029597329347816
4.01,3.813,-1.5,9.862,-16.010323304938765
4.242,3.632,-3.441,9.645,-14.586080257966346
4.082,2.529,-4.939,6.888,-18.700776076633417
3.732,3.943,-1.811,10.626,-16.631136918101706
4.185,2.889,-4.646,8.651,-16.383776628640305
4.186,1.966,-4.821,7.243,-18.218704287473557
4.071,3.941,-3.11,8.155,-15.97810812608089
3.958,3.777,-4.612,7.508,-17.63878228741832
4.114,3.277,-3.425,7.882,-16.605951279167346
4.169,2.88,-3.997,8.109,-16.579895659049818
4.269,3.764,-1.522,9.279,-14.301655830427174
4.134,3.111,-4.248,6.523,-16.65012051276837
4.176,3.074,-4.959,8.263,-16.111938506381534
4.302,3.779,-3.715,6.248,-14.290407830643113
4.143,3.77,-2.858,7.168,-15.168034294971715
3.744,3.89,-0.025,6.744,-16.225242231833974
4.116,-2.41,-2.776,10.224,-28.02782957286629
4.264,3.484,-0.481,7.386,-14.918220773232466
3.991,2.443,-2.875,9.527,-18.662141570958905
4.285,3.976,-3.944,7.254,-13.882894497238748
4.256,2.165,-4.783,6.647,-17.493508497228984
4.112,3.006,-4.959,8.146,-17.22707715296544
4.132,3.762,-4.738,7.157,-15.395719933547896
4.224,2.972,-2.444,8.149,-15.957976072751134
4.199,2.358,-5.015,6.898,-17.32441410990842
4.277,2.853,-4.635,9.551,-16.114610506508505
4.161,3.592,-4.745,7.353,-15.269718501005325
4.347,2.16,-4.463,9.812,-17.565606765287395
4.341,3.525,-5.013,8.257,-14.845180563805826
4.206,0.537,0.226,9.722,-21.794443794306083
4.202,3.252,-2.758,6.036,-15.517040708832786
4.223,2.306,-4.981,7.936,-17.288943948549655
4.082,3.633,-4.844,6.883,-16.675491194252942
4.073,3.884,-4.07,9.581,-15.875854574938346
4.3,1.954,-3.585,7.213,-17.92767656170696
4.265,3.852,-1.298,9.43,-14.128316170076374
4.363,2.311,-2.964,7.616,-17.29124776865869
4.143,3.29,-4.506,8.732,-16.128135297911804
4.257,3.729,-3.918,7.957,-14.372828800117952
3.912,3.607,-4.696,7.11,-18.081875261631897
4.186,3.525,-4.928,7.06,-15.107916533208234
4.076,3.366,-4.095,8.213,-17.088357744014566
4.897,1.381,-3.157,10.181,-18.587875593826684
4.236,3.309,-3.689,6.087,-15.243751963836269
4.141,3.752,-4.656,10.663,-15.056995454615649
4.261,2.066,-4.991,6.307,-17.68786497452004
4.09,3.377,-3.801,6.528,-16.880480182131805
4.177,2.619,-4.934,6.479,-17.0099365521285
4.149,3.167,-4.414,6.851,-16.29311160501838
3.925,3.138,-3.225,10.882,-17.385862409141023
3.996,2.177,-3.227,9.842,-19.011820213018996
4.122,3.614,-1.935,6.04,-15.588717086982616
4.252,2.98,-4.979,8.282,-15.8703101078007
3.983,1.15,-2.987,8.628,-20.97724180576323
4.074,3.955,-4.506,9.604,-15.746977166388664
4.291,4.04,-2.975,6.314,-13.760400248114957
4.203,3.433,-1.922,7.859,-15.147837303607412
4.312,3.113,-4.906,7.019,-15.62732729295494
4.229,3.79,-4.747,8.145,-14.305737107342058
3.823,2.937,-4.989,6.516,-19.318171053351907
4.168,3.914,-4.224,9.33,-14.53101794103743
4.06,3.605,-2.271,6.04,-16.30239582581447
3.347,3.714,2.469,8.148,-16.674156071706708
8.811,-7.818,-1.313,8.271,-33.71307221504075
4.096,2.014,-2.578,8.854,-18.739928612014925
6.099,3.424,-1.867,10.579,-15.013958673418937
4.484,-3.393,-0.653,8.04,-29.8377642762338
2.206,-1.915,-1.007,8.262,-27.53757205179022
4.929,-0.383,-3.047,9.675,-22.10778292126556
7.309,1.12,-3.271,9.495,-20.430158100596238
3.728,-4.75,-0.462,7.966,-33.561188772490425
4.787,-2.696,-0.557,9.446,-27.556392843415484
4.709,3.632,-1.952,10.266,-14.443806086427154
2.561,3.904,2.005,6.66,-17.034892414150946
2.978,-4.264,-0.058,6.104,-32.523443695404005
6.331,-7.745,-2.128,7.51,-36.45988334409387
2.914,-5.703,0.065,8.773,-36.066123135477085
2.147,0.302,-1.227,7.816,-23.409737908413256
8.924,-1.56,0.853,8.615,-24.914709421769935
2.254,3.646,1.106,6.409,-18.031082973966747
6.562,-4.283,-2.031,11.316,-30.12528631124222
7.173,2.209,1.826,9.972,-18.19278302981155
2.232,3.935,-2.771,7.452,-18.6331289700163
2.444,-4.257,-3.2,7.963,-32.267751029137166
2.79,-8.82,-1.371,8.726,-40.63864997564773
4.558,3.543,0.571,9.742,-14.847222585202754
5.93,3.543,-1.154,8.158,-14.764850463526756
3.542,-7.464,2.146,8.048,-35.48199962076455
8.428,1.544,-3.08,10.768,-19.175613797681226
2.562,2.121,2.906,11.983,-19.455969182486488
2.9,-1.037,-0.876,9.362,-25.443987125440113
2.076,-6.068,-3.681,8.323,-37.25284464917728
7.245,-0.824,-0.064,10.588,-24.29740577228093
4.104,-6.721,1.338,9.917,-34.96976470398776
7.253,-8.549,-3.903,8.232,-36.3022041766237
6.083,0.224,1.984,8.255,-21.422738046414185
2.201,-1.927,-2.765,6.781,-27.586549348992676
5.966,3.943,-0.63,11.074,-13.96661645882688
7.375,0.794,-0.614,8.351,-21.087868320143482
5.618,-5.716,0.525,7.032,-33.260989674934365
8.488,-2.41,-0.94,6.292,-27.032765690153724
4.898,2.092,2.417,10.788,-17.301447118617677
6.997,-4.966,-2.093,6.527,-32.433362201055516
6.234,-8.217,0.213,10.85,-34.79729377300964
7.26,-4.373,-4.616,6.877,-31.35758494663895
5.307,-2.08,-2.425,10.73,-25.485385846532015
7.448,-5.765,0.986,10.081,-30.99110188522906
8.168,-4.929,-4.304,6.884,-31.749799640321008
3.918,-6.038,0.624,11.038,-34.68312843265165
8.039,3.905,-3.26,10.843,-14.648996501433656
3.518,-5.175,0.181,9.125,-34.752910943950894
2.159,-1.041,-0.189,7.639,-25.812507481019576
2.651,-1.708,2.076,11.625,-27.30278809913598
4.711,1.862,1.284,10.578,-18.010172119161094
6.672,-0.516,-4.624,7.809,-23.54720190144084
7.369,0.435,-1.424,6.536,-21.805818791206153
3.855,2.415,0.162,10.585,-18.63678301284259
8.049,-2.038,-3.167,9.821,-26.512790898281814
5.999,1.893,-1.408,10.067,-18.066001780383495
4.806,-3.871,2.216,10.712,-30.511576206276096
4.436,-8.211,-0.572,9.912,-37.476552701269625
2.796,-8.304,2.654,6.449,-36.5601306919217
3.584,2.213,-4.765,10.819,-19.402776652687844
2.884,-4.463,-4.676,7.995,-32.281988518365345
5.875,-1.739,-2.522,9.992,-25.3183337240021
6.451,-1.804,-0.347,10.961,-25.9460384926855
7.809,-0.772,1.614,9.484,-24.05655000403331
4.365,0.894,2.959,10.183,-21.166795496133044
4.446,0.814,-4.106,8.233,-20.326435412633064
7.827,-0.367,-1.227,10.622,-23.283629331803613
6.559,-3.987,-1.087,8.128,-30.575363335349802
7.102,-0.513,-2.802,11.96,-23.576590272266905
7.516,0.018,2.031,11.051,-22.607654844638795
6.709,-8.266,-4.335,8.363,-36.53784167897352
4.961,0.508,-2.585,10.501,-20.299374151395938
8.431,-3.275,2.655,7.412,-25.894557945198304
8.003,-6.147,-4.69,11.125,-30.790029483290656
5.562,-4.411,-2.025,10.813,-30.68871246133772
6.726,-2.345,2.826,11.21,-26.44434943002599
5.338,-0.891,-3.681,9.446,-23.06167044537439
5.972,-3.945,-2.752,6.586,-29.752345824180978
4.225,-5.814,-0.674,6.906,-35.591285284680175
5.898,-6.796,-2.962,7.545,-35.93218548883816
7.582,1.723,-3.355,7.598,-19.1943020889007
5.558,-6.444,-1.925,7.28,-35.73918950893302
4.476,-7.625,-3.31,11.823,-35.097339090700935
6.287,-6.451,1.862,8.527,-32.00775585595323
6.32,-3.47,1.702,6.448,-29.084853533154234
6.494,3.5,-1.598,8.743,-15.385630160451711
2.881,-1.517,-2.635,10.583,-26.425540439639775
7.725,-5.391,-2.925,9.409,-31.94359067935008
3.053,-6.925,-3.667,7.549,-38.18490063742108
3.871,-2.672,2.185,9.511,-29.646026097678995
4.262,-0.594,-4.937,9.003,-23.498146855625087
4.813,-6.474,-2.978,9.554,-35.72908836058952
6.987,2.315,-2.787,11.885,-17.887294478969107
7.329,3.279,-0.07,10.618,-16.11518198764644
5.159,1.421,-0.741,7.522,-18.47839124970319
7.63,3.147,2.557,6.323,-16.331362526328885
8.904,-8.36,-4.653,10.469,-32.76708008830651
5.117,1.919,-0.14,9.266,-17.486422857053157
6.339,-7.171,-1.843,9.084,-35.344602218945575
3.575,-3.155,-2.041,6.668,-29.610373276073272
4.872,-2.372,-2.752,10.86,-26.598996020100518
6.66,-8.572,-4.155,10.838,-34.85748539500062
2.352,-8.647,-4.775,10.859,-39.21919321214308
5.92,2.139,2.275,6.055,-17.57197865591395
7.194,-8.075,-2.656,10.714,-33.94942692324485
3.269,1.438,1.484,11.285,-20.496468064701563
5.083,-1.102,0.365,11.047,-23.73513497363387
6.678,-5.339,-2.323,9.759,-32.55882350005892
5.691,-2.929,2.45,9.195,-28.41177312586979
6.581,3.035,2.574,10.823,-16.403479874772973
2.761,2.315,-1.356,6.903,-19.72679031659967
3.31,1.26,-1.927,6.338,-21.293691961681592
3.397,-6.605,0.279,6.651,-36.60390531478738
5.498,-3.555,0.144,10.188,-29.79710319147047
4.363,-4.644,-1.839,7.805,-32.57839607313017
8.907,2.39,-4.925,9.529,-17.164772500073923
5.035,-5.549,-0.239,9.036,-34.2465471723807
2.619,-7.883,2.264,7.204,-36.70606318611271
4.929,-6.645,0.052,7.976,-35.34647876434786
2.512,1.444,-3.663,6.773,-22.15973703558239
7.609,-8.441,-4.538,11.718,-32.89969839598615
2.919,3.707,2.93,6.139,-16.800766069463098
5.547,2.771,-2.809,9.915,-16.0398718461105
8.526,-7.469,-1.989,11.703,-31.02559885226969
2.262,-4.754,1.937,8.677,-34.138877976333
2.289,3.161,-3.713,6.124,-20.021417798067926
3.404,-8.067,1.915,6.797,-36.453963485721644
7.761,2.905,1.669,8.784,-16.76794460922341
8.455,-3.58,-4.541,10.788,-28.08203785490017
5.378,-5.009,-1.022,7.749,-32.9931062920521
4.607,1.539,0.736,7.706,-18.860089444124316
5.616,-4.387,1.02,7.328,-31.37536730907953
5.405,-4.269,-3.72,11.105,-30.149286390081397
5.323,-8.981,-4.842,9.679,-37.729484200425645
4.475,0.816,-3.726,10.669,-20.377340509568103
7.981,3.943,1.669,8.269,-14.599168550883775
2.473,3.784,2.648,9.095,-17.248351440884292
3.431,1.545,-0.348,10.3,-20.4834249663186
6.99,-4.417,1.599,7.498,-29.530708294153143
8.446,1.423,-0.718,8.521,-19.407601153884436
4.254,1.708,0.978,9.174,-19.325001155572856
8.43,-3.302,-4.135,10.426,-28.122053048370812
8.913,-1.108,-4.573,11.651,-23.926135077097
2.021,-1.237,-3.303,6.517,-26.636312824110455
5.309,0.605,2.888,8.713,-20.580374639112257
2.138,-7.509,1.182,10.602,-37.803906756262485
2.872,-8.728,-0.629,7.229,-40.1257501772216
4.494,-4.93,-2.936,7.877,-32.706460669268246
2.065,0.699,-3.983,7.223,-23.96181713400934
7.681,1.528,-1.782,9.837,-19.551927810934913
8.763,-0.871,2.851,9.86,-22.903228983466775
6.825,-3.895,0.51,6.754,-30.070208252037308
6.89,-2.4,0.317,9.619,-27.315082860075627
5.972,-4.165,1.165,6.225,-30.657537839655753
4.538,-2.87,-1.948,6.396,-27.99563562889225
2.288,2.232,1.602,10.629,-19.49746363728278
5.526,1.864,-3.08,10.7,-17.801123072756447
8.346,-5.378,0.439,6.593,-30.292838764122394
4.072,-6.867,-2.617,11.485,-35.07801716116222
8.215,-7.51,1.336,6.101,-31.66444181193414
6.4,-3.409,2.111,6.32,-28.573342371904197
6.743,-4.234,-3.928,10.649,-30.47779058373752
2.271,-1.057,-0.336,9.153,-25.748970461476098
4.971,-5.933,-0.105,6.701,-34.70474086351832
4.418,0.468,-4.804,7.196,-21.014986908656997
3.776,1.326,1.986,11.297,-20.68250077889287
8.158,-3.625,-0.613,9.657,-29.171888149871695
3.191,0.127,-3.472,6.898,-23.658644625136294
3.259,0.523,1.817,10.615,-22.276380164484536
3.723,-2.41,-2.838,6.421,-28.232220978871204
6.806,-3.729,0.802,10.227,-29.60844743338907
5.672,0.069,-2.351,9.96,-21.580143341402728
7.469,-3.473,1.458,8.63,-28.23307433387258
4.472,-2.806,-3.717,8.116,-27.874681421876474
8.79,2.322,-1.132,11.256,-17.39065108454697
5.97,-6.325,-1.209,9.211,-34.65175356614876
3.139,1.294,-1.245,10.3,-21.102295951949237
5.599,-3.991,-4.611,11.544,-29.687061390986866
2.615,-6.665,-4.681,11.346,-36.4630125248694
5.046,-7.151,-1.299,11.906,-33.96907660037278
6.659,3.993,-2.065,8.384,-14.525244845708201
